稳定 🇨🇳 IPV6,#genre#
大鱼爱路飞 动画7四战快看系列【21-24】,http://txtest-xp2p.p2p.huya.com/src/1199590495159-1199590495159-5560348735386419200-2399181113774-10057-A-0-1.xs
扫地僧 中国百年老字号百草厅,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789253858-10057-A-0-1.xs
亿凡-邯郸电影院 【僵尸】【恐怖】女鬼喜剧电影,http://txtest-xp2p.p2p.huya.com/src/1199581074551-1199581074551-5519887532117983232-2399162272558-10057-A-0-1.xs
糊了的胡萝卜动画 【速看-足球小将16期】南葛遭遇强敌-小翼尝试曲线射门,http://txtest-xp2p.p2p.huya.com/src/2391983955-2391983955-10273492859281735680-4784091366-10057-A-0-1.xs
喝一碗杏仁茶 动画奥特曼中那些你不知道的秘密！,http://txtest-xp2p.p2p.huya.com/src/1099531752759-1099531752759-86436143817555968-2199063628974-10057-A-0-1.xs
良少聊漫威 《蜘蛛侠英雄远征》，神秘客的阴险狡诈，让蜘蛛侠陷入众矢之地,http://txtest-xp2p.p2p.huya.com/src/1199582668017-1199582668017-5526731416475271168-2399165459490-10057-A-0-1.xs
蓶1淳爷 【黑帮大片】山鸡哥重现江湖	,http://txtest-xp2p.p2p.huya.com/src/1388472589-1388472589-5963444361147449344-2777068634-10057-A-0-1-imgplus.xs
楚门聊电影 一道闪电劈中火箭，导致火箭意外发射《美剧》天蝎,http://txtest-xp2p.p2p.huya.com/src/2322561713-2322561713-9975326600276738048-4645246882-10057-A-0-1.xs
学妹爱学长 【警匪】不会当卧底的警察不是好卧底,http://txtest-xp2p.p2p.huya.com/src/1423782050-1423782050-6115097341381836800-2847687556-10057-A-0-1-imgplus.xs
Adam短发 海贼王我抢了尾田的笔：动画从奥哈拉屠魔令到空白的一百年,http://txtest-xp2p.p2p.huya.com/src/1199532313878-1199532313878-5310462036252033024-2399064751212-10057-A-0-1.xs
树袋熊小九九 【五福星】每天都要快乐哦,http://txtest-xp2p.p2p.huya.com/src/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1.xs
小牡蛎 这些都是高智商的罪犯,http://txtest-xp2p.p2p.huya.com/src/1423787865-1423787865-6115122316616663040-2847699186-10057-A-0-1-imgplus.xs
DD-VVqin 大笑江湖：别太放肆没什幺用,http://txtest-xp2p.p2p.huya.com/src/1199584094118-1199584094118-5532856473631064064-2399168311692-10057-A-0-1.xs




Samsung TVPlus,#genre#
Samsung Wild Life,https://i.mjh.nz/SamsungTVPlus/USBA3000043LH.m3u8
American Crimes,https://i.mjh.nz/SamsungTVPlus/USBD42000250Q.m3u8
Movie Favorites by Lifetime,https://i.mjh.nz/SamsungTVPlus/USBB5200019FO.m3u8
T2,https://i.mjh.nz/SamsungTVPlus/USBC600001QL.m3u8
 CBS News 24/7,https://i.mjh.nz/SamsungTVPlus/USBA370000104.m3u8
 ABC News Live,https://i.mjh.nz/SamsungTVPlus/USBC39000171G.m3u8
 NBC News NOW,https://i.mjh.nz/SamsungTVPlus/USBB2200014DK.m3u8
 LiveNOW from FOX,https://i.mjh.nz/SamsungTVPlus/USBA300024TN.m3u8
 Scripps News,https://i.mjh.nz/SamsungTVPlus/USBD3000073N.m3u8
 NBC Bay Area News,https://i.mjh.nz/SamsungTVPlus/USBC3200005A0.m3u8
 ABC7 Bay Area,https://i.mjh.nz/SamsungTVPlus/USBC4400010RH.m3u8
 CBS News Bay Area,https://i.mjh.nz/SamsungTVPlus/USBD2700010WB.m3u8
 FOX 2 San Francisco,https://i.mjh.nz/SamsungTVPlus/USBD2700019N0.m3u8
 FOX Weather,https://i.mjh.nz/SamsungTVPlus/USBD700003L7.m3u8
 WN San Francisco,https://i.mjh.nz/SamsungTVPlus/USBB3600008BU.m3u8
 BBC News,https://i.mjh.nz/SamsungTVPlus/US4000033L.m3u8
 Sky News,https://i.mjh.nz/SamsungTVPlus/USBB52000022Q.m3u8
 CBC News International,https://i.mjh.nz/SamsungTVPlus/USBC4400003OU.m3u8
 Bloomberg TV+ UHD,https://i.mjh.nz/SamsungTVPlus/USAJ3400011A8.m3u8
 Bloomberg Originals,https://i.mjh.nz/SamsungTVPlus/USAJ30000041W.m3u8
 Yahoo Finance,https://i.mjh.nz/SamsungTVPlus/USAJ4300005PJ.m3u8
 NEWSMAX2,https://i.mjh.nz/SamsungTVPlus/USBA300028QU.m3u8
 Real America's Voice,https://i.mjh.nz/SamsungTVPlus/USBB1900002KF.m3u8
 The First,https://i.mjh.nz/SamsungTVPlus/US1000016Q.m3u8
 TYT Network,https://i.mjh.nz/SamsungTVPlus/USBA30002142.m3u8
 Hallmark Movies & More,https://i.mjh.nz/SamsungTVPlus/USBD270001633.m3u8
 MovieSphere,https://i.mjh.nz/SamsungTVPlus/USBD17000117B.m3u8
 Pluto TV Fantastic,https://i.mjh.nz/SamsungTVPlus/USBA300017PK.m3u8
 CINEVAULT,https://i.mjh.nz/SamsungTVPlus/USAJ30000148W.m3u8
 CINEVAULT: Classics,https://i.mjh.nz/SamsungTVPlus/USBB3200015M8.m3u8
 Paramount Movie Channel,https://i.mjh.nz/SamsungTVPlus/USAJ26000054W.m3u8
 The Rotten Tomatoes Channel,https://i.mjh.nz/SamsungTVPlus/USBB3200030CG.m3u8
 Gravitas Movies,https://i.mjh.nz/SamsungTVPlus/USBD700011RE.m3u8
 MyTime Movie Network,https://i.mjh.nz/SamsungTVPlus/USBC3900018K6.m3u8
 Chicken Soup for the Soul,https://i.mjh.nz/SamsungTVPlus/USBC2100007I2.m3u8
 NEW KMOVIES,https://i.mjh.nz/SamsungTVPlus/USAJ30000122O.m3u8
 The Preview Channel,https://i.mjh.nz/SamsungTVPlus/USAJ34000175A.m3u8
 Maverick Black Cinema,https://i.mjh.nz/SamsungTVPlus/USAJ3000007MT.m3u8
 FilmRise Free Movies,https://i.mjh.nz/SamsungTVPlus/USAJ40000072X.m3u8
 FilmRise Action,https://i.mjh.nz/SamsungTVPlus/USBB3200020ID.m3u8
 CINEVAULT: Westerns,https://i.mjh.nz/SamsungTVPlus/USAK3508709A.m3u8
 Pluto TV Westerns,https://i.mjh.nz/SamsungTVPlus/USBA300005MK.m3u8
 FilmRise Western,https://i.mjh.nz/SamsungTVPlus/USBB32000196O.m3u8
 Grit Xtra,https://i.mjh.nz/SamsungTVPlus/USBC24000213P.m3u8
 Cowboy Way,https://i.mjh.nz/SamsungTVPlus/USBC3200020QF.m3u8
 Circle,https://i.mjh.nz/SamsungTVPlus/USBA300035FV.m3u8
 Shout! TV,https://i.mjh.nz/SamsungTVPlus/USBD1200021JM.m3u8
 ION,https://i.mjh.nz/SamsungTVPlus/USBD300002TU.m3u8
 ION Plus,https://i.mjh.nz/SamsungTVPlus/USBD300003LK.m3u8
 ElectricNOW,https://i.mjh.nz/SamsungTVPlus/USBC6000225M.m3u8
 Bounce XL,https://i.mjh.nz/SamsungTVPlus/USBD300008G1.m3u8
 ALLBLK Gems,https://i.mjh.nz/SamsungTVPlus/USBD300022FH.m3u8
 EBONY TV by Lionsgate,https://i.mjh.nz/SamsungTVPlus/USBD2500012DH.m3u8
 BET Pluto TV,https://i.mjh.nz/SamsungTVPlus/USBC450000130.m3u8
 Shades of Black,https://i.mjh.nz/SamsungTVPlus/USBC1000004G8.m3u8
 Drama Life,https://i.mjh.nz/SamsungTVPlus/USAJ26000015Y.m3u8
 Heartland,https://i.mjh.nz/SamsungTVPlus/USBB2900003O3.m3u8
 Baywatch,https://i.mjh.nz/SamsungTVPlus/USBA2000001BR.m3u8
 TV Land Drama,https://i.mjh.nz/SamsungTVPlus/USBB3500002FL.m3u8
 21 Jump Street,https://i.mjh.nz/SamsungTVPlus/USBB320000397.m3u8
 Highway to Heaven,https://i.mjh.nz/SamsungTVPlus/USBB19000017U.m3u8
 K-Stories by CJ ENM,https://i.mjh.nz/SamsungTVPlus/USBB2900001P9.m3u8
 MHz Now,https://i.mjh.nz/SamsungTVPlus/USAJ22000130U.m3u8
 Dove Channel,https://i.mjh.nz/SamsungTVPlus/USBD700016JY.m3u8
 Degrassi,https://i.mjh.nz/SamsungTVPlus/USBD700010XU.m3u8
 Brat TV,https://i.mjh.nz/SamsungTVPlus/USBC240001823.m3u8
 ION Mystery,https://i.mjh.nz/SamsungTVPlus/USBC24000223S.m3u8
 Midsomer Murders,https://i.mjh.nz/SamsungTVPlus/USBC24000134A.m3u8
 Crime 24/7,https://i.mjh.nz/SamsungTVPlus/USAK3508703A.m3u8
 I Survived…,https://i.mjh.nz/SamsungTVPlus/USBD1700008H9.m3u8
 Dr. G: Medical Examiner,https://i.mjh.nz/SamsungTVPlus/USBB3200004X3.m3u8
 World’s Most Evil Killers,https://i.mjh.nz/SamsungTVPlus/USBC1000002NP.m3u8
 60 Days In by A&E,https://i.mjh.nz/SamsungTVPlus/USBD42000073E.m3u8
 Witness to Justice,https://i.mjh.nz/SamsungTVPlus/US700010XK.m3u8
 Dateline 24/7,https://i.mjh.nz/SamsungTVPlus/USBB5200007BY.m3u8
 REELZ Famous & Infamous,https://i.mjh.nz/SamsungTVPlus/USBB3200001MG.m3u8
 Crime ThrillHer,https://i.mjh.nz/SamsungTVPlus/USBB52000236D.m3u8
 Crimes Cults Killers,https://i.mjh.nz/SamsungTVPlus/USBB5200022PY.m3u8
 Forensic Files,https://i.mjh.nz/SamsungTVPlus/USBB3200017MY.m3u8
 Cold Case Files,https://i.mjh.nz/SamsungTVPlus/USBC390002256.m3u8
 Unsolved Mysteries,https://i.mjh.nz/SamsungTVPlus/USBB3200018Q6.m3u8
 The New Detectives,https://i.mjh.nz/SamsungTVPlus/USAJ3504547A.m3u8
 Law & Crime,https://i.mjh.nz/SamsungTVPlus/USAK3508710A.m3u8
 Court TV,https://i.mjh.nz/SamsungTVPlus/USBA34000049Z.m3u8
 All-Out Reality,https://i.mjh.nz/SamsungTVPlus/USBB4400016F9.m3u8
 Kitchen Nightmares,https://i.mjh.nz/SamsungTVPlus/USBA3000042O6.m3u8
 Little Women: LA,https://i.mjh.nz/SamsungTVPlus/USBD170000771.m3u8
 Dance Moms,https://i.mjh.nz/SamsungTVPlus/USBC3900021HS.m3u8
 Matched Married Meet,https://i.mjh.nz/SamsungTVPlus/USBC440000193.m3u8
 MTV Pluto TV,https://i.mjh.nz/SamsungTVPlus/USBA3000093U.m3u8
 Perform,https://i.mjh.nz/SamsungTVPlus/USBB520002604.m3u8
 All Reality WE tv,https://i.mjh.nz/SamsungTVPlus/USBD12000061R.m3u8
 All Weddings WE tv,https://i.mjh.nz/SamsungTVPlus/USBD1200005XR.m3u8
 Bring It!,https://i.mjh.nz/SamsungTVPlus/USBD17000040J.m3u8
 Love & Hip Hop,https://i.mjh.nz/SamsungTVPlus/USBA300020WC.m3u8
 Cheaters,https://i.mjh.nz/SamsungTVPlus/USBD3500031F3.m3u8
 Operation Repo,https://i.mjh.nz/SamsungTVPlus/USBC6000219D.m3u8
 Dog the Bounty Hunter,https://i.mjh.nz/SamsungTVPlus/US900002IH.m3u8
 Intervention by A&E,https://i.mjh.nz/SamsungTVPlus/USBD3500040WX.m3u8
 Hoarders by A&E,https://i.mjh.nz/SamsungTVPlus/USBD4200009Y4.m3u8
 Duck Dynasty,https://i.mjh.nz/SamsungTVPlus/USBC4400002GF.m3u8
 Swamp People,https://i.mjh.nz/SamsungTVPlus/USBD2700013UK.m3u8
 Mountain Men,https://i.mjh.nz/SamsungTVPlus/USBD17000051M.m3u8
 INFAST,https://i.mjh.nz/SamsungTVPlus/USBA300022JX.m3u8
 DangerTV,https://i.mjh.nz/SamsungTVPlus/USAJ3504708A.m3u8
 Caught on Tape,https://i.mjh.nz/SamsungTVPlus/US700007CV.m3u8
 Road Renegades,https://i.mjh.nz/SamsungTVPlus/US700002ZB.m3u8
 Home Refresh,https://i.mjh.nz/SamsungTVPlus/USBC21000142T.m3u8
 Home.Made.Nation,https://i.mjh.nz/SamsungTVPlus/USAJ3000006X5.m3u8
 Tiny House Nation,https://i.mjh.nz/SamsungTVPlus/USAJ3400020KC.m3u8
 This Old House,https://i.mjh.nz/SamsungTVPlus/USBC13000065U.m3u8
 This Old House Makers,https://i.mjh.nz/SamsungTVPlus/USBC1300005T6.m3u8
 Flipping Nation by A&E,https://i.mjh.nz/SamsungTVPlus/USBD4200008RS.m3u8
 Homeful,https://i.mjh.nz/SamsungTVPlus/USBD700022M5.m3u8
 At Home with Family Handyman,https://i.mjh.nz/SamsungTVPlus/USBD25000138Y.m3u8
 Tastemade Home,https://i.mjh.nz/SamsungTVPlus/USBC3200022W6.m3u8
 NBC LX Home,https://i.mjh.nz/SamsungTVPlus/USBB40000028E.m3u8
 Million Dollar Listing,https://i.mjh.nz/SamsungTVPlus/USBB3200024V5.m3u8
 The Design Network,https://i.mjh.nz/SamsungTVPlus/USBD1200022S1.m3u8
 PBS Antiques Roadshow,https://i.mjh.nz/SamsungTVPlus/USBD4200017GS.m3u8
 Antiques Roadshow,https://i.mjh.nz/SamsungTVPlus/USBC600018CF.m3u8
 BBC Home & Garden,https://i.mjh.nz/SamsungTVPlus/USBC600017FG.m3u8
 BBC Food,https://i.mjh.nz/SamsungTVPlus/USBC6000108Z.m3u8
 America's Test Kitchen,https://i.mjh.nz/SamsungTVPlus/USBA3800002KI.m3u8
 Bon Appétit,https://i.mjh.nz/SamsungTVPlus/USBC44000226R.m3u8
 Gusto TV,https://i.mjh.nz/SamsungTVPlus/USAK3508724A.m3u8
 Jamie Oliver,https://i.mjh.nz/SamsungTVPlus/USBC4400016CL.m3u8
 Hungry,https://i.mjh.nz/SamsungTVPlus/USAJ2200009C2.m3u8
 Tastemade,https://i.mjh.nz/SamsungTVPlus/USBD7000189R.m3u8
 Tastemade Travel,https://i.mjh.nz/SamsungTVPlus/USBD700017WC.m3u8
 Journy,https://i.mjh.nz/SamsungTVPlus/USBB1000003HL.m3u8
 Localish,https://i.mjh.nz/SamsungTVPlus/USBC4400005HY.m3u8
 CBS Sports HQ,https://i.mjh.nz/SamsungTVPlus/USBB4800005VO.m3u8
 NBC Sports,https://i.mjh.nz/SamsungTVPlus/USBD420002446.m3u8
 DraftKings Network,https://i.mjh.nz/SamsungTVPlus/USBD700013BW.m3u8
 SportsGrid,https://i.mjh.nz/SamsungTVPlus/USBA300031OT.m3u8
 FIFA+,https://i.mjh.nz/SamsungTVPlus/USBD12000255B.m3u8
 beIN SPORTS XTRA,https://i.mjh.nz/SamsungTVPlus/USAJ4300001Q7.m3u8
 fubo Sports Network,https://i.mjh.nz/SamsungTVPlus/USAJ2200023Z0.m3u8
 Stadium,https://i.mjh.nz/SamsungTVPlus/USAJ3504705A.m3u8
 Pac-12 Insider,https://i.mjh.nz/SamsungTVPlus/USBA300034DB.m3u8
 ACC Digital Network,https://i.mjh.nz/SamsungTVPlus/USBD25000161U.m3u8
 Origin Sports,https://i.mjh.nz/SamsungTVPlus/USBD1200010I8.m3u8
 TNA Wrestling,https://i.mjh.nz/SamsungTVPlus/USBB1000001XP.m3u8
 MSG SportsZone,https://i.mjh.nz/SamsungTVPlus/USBD300021B8.m3u8
 People Are Awesome,https://i.mjh.nz/SamsungTVPlus/USAJ3400015BY.m3u8
 PGA Tour,https://i.mjh.nz/SamsungTVPlus/US400001M2.m3u8
 GOLFPASS,https://i.mjh.nz/SamsungTVPlus/USBB400000145.m3u8
 PickleballTV,https://i.mjh.nz/SamsungTVPlus/USBD4200016QR.m3u8
 Billiard TV,https://i.mjh.nz/SamsungTVPlus/USBD12000183X.m3u8
 World Poker Tour,https://i.mjh.nz/SamsungTVPlus/USBD1700009P5.m3u8
 SURF NOW TV,https://i.mjh.nz/SamsungTVPlus/USBB10000058A.m3u8
 Outside,https://i.mjh.nz/SamsungTVPlus/USAJ3504707A.m3u8
 Waypoint TV,https://i.mjh.nz/SamsungTVPlus/USBB440002055.m3u8
 Pursuit UP,https://i.mjh.nz/SamsungTVPlus/USBD17000025J.m3u8
 Outdoor America,https://i.mjh.nz/SamsungTVPlus/USBD1200020Y4.m3u8
 Top Gear,https://i.mjh.nz/SamsungTVPlus/USBC2400027NG.m3u8
 Torque,https://i.mjh.nz/SamsungTVPlus/USBB5200027Z5.m3u8
 MotorTrend FAST TV,https://i.mjh.nz/SamsungTVPlus/USBC3600005U9.m3u8
 MAVTV Select,https://i.mjh.nz/SamsungTVPlus/USBD1700019RN.m3u8
 POWERNATION,https://i.mjh.nz/SamsungTVPlus/USBD2500017XQ.m3u8
 NHRA TV,https://i.mjh.nz/SamsungTVPlus/USBC3200019WF.m3u8
 Hagerty,https://i.mjh.nz/SamsungTVPlus/USBD4200011W4.m3u8
 Cars,https://i.mjh.nz/SamsungTVPlus/USAJ3504545A.m3u8
 LOL! Network,https://i.mjh.nz/SamsungTVPlus/USBC1300009VM.m3u8
 Portlandia,https://i.mjh.nz/SamsungTVPlus/USBD12000038K.m3u8
 TV Land Sitcoms,https://i.mjh.nz/SamsungTVPlus/USBA300019WF.m3u8
 Family Ties,https://i.mjh.nz/SamsungTVPlus/USBB3500003D6.m3u8
 Just for Laughs GAGS,https://i.mjh.nz/SamsungTVPlus/USBC4400004KK.m3u8
 FailArmy,https://i.mjh.nz/SamsungTVPlus/USAJ3504702A.m3u8
 Always Funny Videos,https://i.mjh.nz/SamsungTVPlus/USBA1600001XM.m3u8
 Dry Bar Comedy,https://i.mjh.nz/SamsungTVPlus/USAJ30000039U.m3u8
 Comedy Dynamics,https://i.mjh.nz/SamsungTVPlus/USBD7000145C.m3u8
 RiffTrax,https://i.mjh.nz/SamsungTVPlus/USAJ3504706A.m3u8
 Hell's Kitchen,https://i.mjh.nz/SamsungTVPlus/USBB2900002Z7.m3u8
 Storage Wars: LA,https://i.mjh.nz/SamsungTVPlus/USBD1700006T2.m3u8
 Pawn Stars,https://i.mjh.nz/SamsungTVPlus/US300003S3.m3u8
 Wipeout Xtra,https://i.mjh.nz/SamsungTVPlus/USBB4400018LR.m3u8
 Fear Factor,https://i.mjh.nz/SamsungTVPlus/USBB2300002Q6.m3u8
 The Challenge,https://i.mjh.nz/SamsungTVPlus/USBB3500001O6.m3u8
 American Pickers by History,https://i.mjh.nz/SamsungTVPlus/USBD3500041ZF.m3u8
 Forged In Fire,https://i.mjh.nz/SamsungTVPlus/USBD2700014QW.m3u8
 Ice Road Truckers,https://i.mjh.nz/SamsungTVPlus/USBB520002173.m3u8
 Ax Men,https://i.mjh.nz/SamsungTVPlus/USBB5200020Z0.m3u8
 Alone By History,https://i.mjh.nz/SamsungTVPlus/USBD27000156I.m3u8
 Project Runway,https://i.mjh.nz/SamsungTVPlus/USBB3500004RC.m3u8
 Dallas Cowboys Cheer,https://i.mjh.nz/SamsungTVPlus/USBA300004TE.m3u8
 Deal Zone,https://i.mjh.nz/SamsungTVPlus/USBB52000246M.m3u8
 Xtreme Outdoor Presented by HISTORY,https://i.mjh.nz/SamsungTVPlus/USAK3508706A.m3u8
 IGN,https://i.mjh.nz/SamsungTVPlus/USBA30003672.m3u8
 Pluto TV Pixel World,https://i.mjh.nz/SamsungTVPlus/USAJ3504531A.m3u8
 BUZZR,https://i.mjh.nz/SamsungTVPlus/USBD700021WG.m3u8
 Game Show Central,https://i.mjh.nz/SamsungTVPlus/USAJ3400012FA.m3u8
 Supermarket Sweep,https://i.mjh.nz/SamsungTVPlus/USBC44000087O.m3u8
 Deal or No Deal,https://i.mjh.nz/SamsungTVPlus/USBB4400017N3.m3u8
 Wild 'N Out,https://i.mjh.nz/SamsungTVPlus/USBA3000100X.m3u8
 The Bob Ross Channel,https://i.mjh.nz/SamsungTVPlus/USBD700012OA.m3u8
 TODAY All Day,https://i.mjh.nz/SamsungTVPlus/USBB32000251N.m3u8
 Cheddar News,https://i.mjh.nz/SamsungTVPlus/USAJ3504714A.m3u8
 USA Today,https://i.mjh.nz/SamsungTVPlus/USBB1500001GD.m3u8
 Merit Street,https://i.mjh.nz/SamsungTVPlus/US70001475.m3u8
 Nosey,https://i.mjh.nz/SamsungTVPlus/USAJ34000022E.m3u8
 Divorce Court,https://i.mjh.nz/SamsungTVPlus/USBD300006A6.m3u8
 VICE,https://i.mjh.nz/SamsungTVPlus/USBB1900006NY.m3u8
 Backstage,https://i.mjh.nz/SamsungTVPlus/USBC10000129R.m3u8
 Documentary+,https://i.mjh.nz/SamsungTVPlus/USAJ3504701A.m3u8
 FOX SOUL,https://i.mjh.nz/SamsungTVPlus/USBA300032J7.m3u8
 4UV,https://i.mjh.nz/SamsungTVPlus/USBD70000412.m3u8
 Revry,https://i.mjh.nz/SamsungTVPlus/USBA3800003VP.m3u8
 OUTtv Proud,https://i.mjh.nz/SamsungTVPlus/US8000024G.m3u8
 ET,https://i.mjh.nz/SamsungTVPlus/USBA3700002JF.m3u8
 Hollywire,https://i.mjh.nz/SamsungTVPlus/USBC2400015DO.m3u8
 TMZ,https://i.mjh.nz/SamsungTVPlus/USBD70000213.m3u8
 Fear Zone,https://i.mjh.nz/SamsungTVPlus/USBC1300012VK.m3u8
 Mysteries Xplored,https://i.mjh.nz/SamsungTVPlus/USBB5200028MM.m3u8
 The Walking Dead Universe,https://i.mjh.nz/SamsungTVPlus/USBD1200004NS.m3u8
 OuterSphere,https://i.mjh.nz/SamsungTVPlus/USBD1200007FE.m3u8
 The Curse of Oak Island,https://i.mjh.nz/SamsungTVPlus/US300002BE.m3u8
 Haunt TV,https://i.mjh.nz/SamsungTVPlus/USBC4400006BR.m3u8
 Alien Nation by DUST,https://i.mjh.nz/SamsungTVPlus/USBC100000630.m3u8
 Unidentified,https://i.mjh.nz/SamsungTVPlus/USBB10000047W.m3u8
 The UnXplained with William Shatner,https://i.mjh.nz/SamsungTVPlus/US700011JL.m3u8
 The Asylum,https://i.mjh.nz/SamsungTVPlus/USAJ17000014C.m3u8
 Horror by ALTER,https://i.mjh.nz/SamsungTVPlus/USBC100001175.m3u8
 Midnight Pulp,https://i.mjh.nz/SamsungTVPlus/USBD700015LK.m3u8
 Anime All day,https://i.mjh.nz/SamsungTVPlus/USAJ3504502A.m3u8
 RetroCrush,https://i.mjh.nz/SamsungTVPlus/USBC36000073J.m3u8
 The Jack Hanna Channel,https://i.mjh.nz/SamsungTVPlus/USBC2100009GT.m3u8
 The Pet Collective,https://i.mjh.nz/SamsungTVPlus/USAJ3504704A.m3u8
 Lucky Dog,https://i.mjh.nz/SamsungTVPlus/USBA3000044BJ.m3u8
 Rovr Pets,https://i.mjh.nz/SamsungTVPlus/USBC2400024FN.m3u8
 Clarity 4K,https://i.mjh.nz/SamsungTVPlus/USBA3800005NI.m3u8
 BBC Earth,https://i.mjh.nz/SamsungTVPlus/USBD1700001RW.m3u8
 Xplore,https://i.mjh.nz/SamsungTVPlus/USBC2100008DP.m3u8
 Love Nature 4K,https://i.mjh.nz/SamsungTVPlus/USBA3400003IP.m3u8
 Magellan TV Now,https://i.mjh.nz/SamsungTVPlus/USAJ340000677.m3u8
 InWonder,https://i.mjh.nz/SamsungTVPlus/USBA300023G8.m3u8
 History 365,https://i.mjh.nz/SamsungTVPlus/USBD35000428O.m3u8
 Modern Marvels Presented by History,https://i.mjh.nz/SamsungTVPlus/USBB5200025DO.m3u8
 History & Warfare Now,https://i.mjh.nz/SamsungTVPlus/USBD1200009JI.m3u8
 Military Heroes,https://i.mjh.nz/SamsungTVPlus/USBC39000204J.m3u8
 TED,https://i.mjh.nz/SamsungTVPlus/USBC2100013WI.m3u8
 WeatherSpy,https://i.mjh.nz/SamsungTVPlus/USAJ3400014LK.m3u8
 PBS Digital Studios,https://i.mjh.nz/SamsungTVPlus/USBB800001O7.m3u8
 Nick Pluto TV,https://i.mjh.nz/SamsungTVPlus/USBA3000158L.m3u8
 Moonbug,https://i.mjh.nz/SamsungTVPlus/USBB11000015Q.m3u8
 Blippi,https://i.mjh.nz/SamsungTVPlus/US9000032J.m3u8
 Caillou,https://i.mjh.nz/SamsungTVPlus/USBD50000048H.m3u8
 Fireman Sam,https://i.mjh.nz/SamsungTVPlus/USBD42000124T.m3u8
 Baby Einstein,https://i.mjh.nz/SamsungTVPlus/USBD350002338.m3u8
 Teletubbies,https://i.mjh.nz/SamsungTVPlus/USBD3500015R5.m3u8
 Barney and Friends,https://i.mjh.nz/SamsungTVPlus/US300001UO.m3u8
 Bob the Builder,https://i.mjh.nz/SamsungTVPlus/USBC4400013R7.m3u8
 Strawberry Shortcake,https://i.mjh.nz/SamsungTVPlus/USBC4400012QS.m3u8
 HappyKids,https://i.mjh.nz/SamsungTVPlus/USBC44000072I.m3u8
 Rainbow Ruby,https://i.mjh.nz/SamsungTVPlus/USBD3300015BY.m3u8
 ZooMoo,https://i.mjh.nz/SamsungTVPlus/USBC2400019EF.m3u8
 Rev and Roll,https://i.mjh.nz/SamsungTVPlus/USBD3300016AK.m3u8
 TG Junior,https://i.mjh.nz/SamsungTVPlus/USBB3600001R6.m3u8
 All Babies Channel,https://i.mjh.nz/SamsungTVPlus/USBD3300019OU.m3u8
 Sensical Jr,https://i.mjh.nz/SamsungTVPlus/USBD3300013KV.m3u8
 The LEGO Channel,https://i.mjh.nz/SamsungTVPlus/USBA2300001S8
 Sonic The Hedgehog,https://i.mjh.nz/SamsungTVPlus/USBD3300020PM.m3u8
 Slugterra,https://i.mjh.nz/SamsungTVPlus/USBD33000180S.m3u8
 Ryan and Friends,https://i.mjh.nz/SamsungTVPlus/USBD12000239N.m3u8
 pocket.watch,https://i.mjh.nz/SamsungTVPlus/USBD12000153A.m3u8
 Toon Goggles,https://i.mjh.nz/SamsungTVPlus/USBB1900004J9.m3u8
 Kidoodle.TV,https://i.mjh.nz/SamsungTVPlus/USAK3508716A.m3u8
 Sensical Makers,https://i.mjh.nz/SamsungTVPlus/USBD3300017XB.m3u8
 batteryPOP,https://i.mjh.nz/SamsungTVPlus/USBD3300012VX.m3u8
 BBC Kids,https://i.mjh.nz/SamsungTVPlus/US800003JM.m3u8
 AMC en Español,https://i.mjh.nz/SamsungTVPlus/USBD7000017L.m3u8
 Zona TUDN,https://i.mjh.nz/SamsungTVPlus/USBD1700016X9.m3u8
 Telemundo California,https://i.mjh.nz/SamsungTVPlus/USBC4400020H7.m3u8
 Telemundo Al Día,https://i.mjh.nz/SamsungTVPlus/USBB3200016HO.m3u8
 Estrella TV,https://i.mjh.nz/SamsungTVPlus/USBA300040WR.m3u8
 Estrella News,https://i.mjh.nz/SamsungTVPlus/USAJ2200020N4.m3u8
 Estrella Games,https://i.mjh.nz/SamsungTVPlus/USBC24000145I.m3u8
 Sony Canal Competencias,https://i.mjh.nz/SamsungTVPlus/USAJ3504719A.m3u8
 Sony Canal Comedias,https://i.mjh.nz/SamsungTVPlus/USAJ22000057N.m3u8
 Sony Canal Novelas,https://i.mjh.nz/SamsungTVPlus/USAJ3000002OC.m3u8
 Canela.TV,https://i.mjh.nz/SamsungTVPlus/USBC39000080S.m3u8
 ViX Novelas de romance,https://i.mjh.nz/SamsungTVPlus/USBB44000099N.m3u8
 Las 3 Marías,https://i.mjh.nz/SamsungTVPlus/USBD17000172A.m3u8
 ViX Grandes Parejas,https://i.mjh.nz/SamsungTVPlus/USBC2100012EJ.m3u8
 ViX Villanos de Novela,https://i.mjh.nz/SamsungTVPlus/USBC2100011WI.m3u8
 ViX JaJaJa,https://i.mjh.nz/SamsungTVPlus/USBC2100010OS.m3u8
 Rebelde,https://i.mjh.nz/SamsungTVPlus/USBD1700018II.m3u8
 Galanes,https://i.mjh.nz/SamsungTVPlus/USBD2700002DU.m3u8
 Cine Retro,https://i.mjh.nz/SamsungTVPlus/USBD2500022U5.m3u8
 Cine de Oro,https://i.mjh.nz/SamsungTVPlus/USBD2700005KL.m3u8
 Como Dice el Dicho,https://i.mjh.nz/SamsungTVPlus/USBD2700004ME.m3u8
